03dc0b8e5c,990008690581793
03ee79e34e,865370031355622
03efedd743,990008690582627
03ffeb20ba,990009261455243
040195e430,990009261573938
04225d327a,990009261482130
04257b31e6,990009263426762
04346fc45f,990009263826656
0438d5b2d8,990008690430561
043b565f8f,990009261377629
043f92ee5f,990009260802593
04401ec678,990009261506417
044b6d825b,990009263440169
0459ab5695,990008690388116
0469d7af63,990009263625918
046da3a2ae,990009263761010
0473834e09,990009261687084
04806db4c3,990008690528570
0480827e17,990009264029177
04895d9af5,990009261472370
048a515986,990009263520994
048da512a2,990009263417001
048ebb7088,990009260778389
0490ce561e,990009263834791
049587f3dc,990009263529110
049b8298b4,990009263497276
04a1e97032,990009261397809
04a20f748a,990009263785118
04a43dbb67,865370031031520
04acf5fc98,990009263660519
04ae2c894e,990009260755254
04b4339218,990009261691292
04b9092a7e,990009261565520
04ba16160a,990009263708599
04ba559ad3,990008690481671
04bd08ee46,990009263539820
04bd5098b4,990008690451468
04c2dba551,990009260736262
04c53e8b2e,990009263929096
04c996dba5,990009260776961
04cb2f606d,990009260948339
04d4afc782,990008690500694
04d5362a0d,990009261408143
04d655377b,990009263638499
04d6ef495e,990009260956209
04d9deef19,990009261509338
04da35bae3,990009260943074
04dd93c75b,990009261546470
04ddc78820,990009261613007
04ebbbc009,990009261543105
04eef959d5,990009260908929
04fd799193,990009260930402
050969160c,865370031325740
050c0806ec,990009263672282
050c8de933,990009261582269
0517248083,990009261523800
0529be0f0b,990009261691789
053056681d,990008690482844
05322fe12a,990009264190458
053e1e2a01,990009261417441
0547f176a4,990009261493400
05486eda3b,990009261169034
054b8a6f81,990008690403261
05657c2135,990009263997465
0565c41226,990009261569001
056d1d5a53,990009263698709
056ed07046,990009261542628
056fafaa25,990009263928213
0572a40bea,990009263696968
0582d67d59,990009263901343
058b20bc3e,990009263412309
058cd4f053,990009261519055
058f592f77,990009260756856
059639e8b0,865370031023444
0599d718d3,990008690405282
059ad449a9,990009263439591
05b4e447df,990009260790749
05ba0b43b6,990009260665024
05bfdce70e,990009263662747
05c55f8afb,990009261150117
05c7bb2553,990009260920932
05ca9ee35f,990009261454774
05cfd6fa9c,990009263661715
05e000bc4d,990008690388991
05e164a1dd,990009263417829
05e5220a7f,990009260911311
05f1dd718b,990009260946861
05f9f0d4ef,990008690508895
05f9fb31ea,990009260835429
05fa8d0c0f,990009263602032
05fc321846,990008690540450
05ff78ff76,990008690400861
0604e5bfdc,990009260721116
06080cfbf5,990009261579059
060b010fe2,990008690474551
0610a97a14,990008690592790
0619939d8e,990009260681070
06252a8611,990009260938041
06347a53a7,990009260631695
0635d88a3b,990009263549795
0636e5670d,990008690448928
06372014bb,990009260743409
063a1af547,990009260840379
06481a610c,990009261551223
064bcb972c,990009261471901
064f830b85,990008690381541
066c246d11,865370031078240
066cdd4a9a,990008690504142
066d9cc23b,990009263799416
0671e0a524,990009261698743
0674188ab9,990009261520921
067c69b4f5,990009260977338
06938444f4,990009263413588
06941b0137,990009263804224
0694888499,990009260948628
06aacec257,990009260773117
06ba67fecb,990009263919832
06c25a2fde,990009263532254
06c2f5687c,990009261389061
06c65d5f68,990009263552609
06c6c04ae3,990009263960554
06c7a4fd08,990009263561006
06ccf8423d,990009263621792
06cdc79cff,865371030018989
06e9d030fa,990009261669744
06f8474a0b,990008690588012
06f932f6cc,990009263631999
06f992b90b,990008691811942
07018e471e,990009263968995
0709025129,990008690584748
0711691a58,990009261401551
0712041fdb,990009263928965
072115cf60,990009263698758
07233afcbe,990009263469820
072450230d,990009260843779
0729f6a644,990009260935120
072c2a20d5,990009261392909
073be6e221,990009261639192
073cfa0266,990008690521732
075bb04951,990009263492699
0765b5d12c,990009261694361
0767ca4926,990009261642899
07806c6864,990009263456553
0781b74059,990009261010832
078529627f,990009260918522
0789996207,990009261626827
0793018c81,865370031322259
079d91f035,990009263775093
07a6dc74cd,990009263599725
07b014213b,990009263670914
07b1299079,990009260868578
07b1556526,990009260937944
07b78ff6c7,990009260883593
07b7de15e3,990009263679097
07ba473d68,990008690403675
07bc818777,990008690465609
07c2239298,990009263489828
07c4bab4d0,990009263487533
07c4c00ee8,990008691806389
07c8ab0bf2,990009261493988
07cdc2598e,990009260962785
07d1b778b9,990008690502427
07d6158c89,990009263557731
07d6774ac9,990009263783345
07d6a83d0d,990009263636030
07e3c1aad3,990008690522862
07e88b3080,990009261560513
07f498e4c0,990008690498956
07f7af6ea2,990008690389130
07fde43091,990009261563251
07ff141a7b,990009264025837
0801264ddc,990009263753413
0803b369f1,990009263528005
0805055cce,990009263535216
08064f7899,990009263537105
0806e3169b,990009263765425
080d0fccba,990009261612751
082d09fa17,990009261125978
083c1a02a1,990009261467610
083e1b93f6,990009260909943
08425920cd,990008690477802
084fc257c7,990009260718716
0854e2f127,990008690536540
085ab1ddd1,990008690583799
086888c075,990009263626734
08700efe10,865370031072870
087e61203f,865370031003248
087f1efe25,990009263506688
0884ba89d4,990009260970366
0891a6a592,990009260855500
08933de808,990009260744910
089c2475c3,990008690497701
08a4761486,865370031032312
08a90e7be3,990009263542956
08b274b740,990009260952547
08c0a349fb,990009260879724
08c3b82e65,990009263462122
08c66bdbf3,990009260863181
08de54d892,990009263486139
08ded569bc,990009263841630
08e5af92f9,990009260904985
08faa0da62,990009260836450
0900329753,990008690544478
0900807c48,990008690456665
090327f1b5,990009263578091
090328509e,990009261513595
0911590e64,990009260974574
0911f0c9e6,990008690529966
0914a4e156,990008690479139
091754b14a,990008690424523
0919865df5,990009260703114
091ca874d5,990009261381886
092fc5da1c,990009263595632
0934feccb4,990008690582007
0939f04476,990009261514858
0949ee8f5e,990009261615572
094fdaeb7d,990009260828952
09509e598c,990008690529933
095f78bdab,990009263547914
0960bc74f1,990009263512231
0965f86f57,990009260718286
0967cb1478,990008690492538
09718d114c,990008690515726
0977a0a209,990009263792239
097ba878cf,990009260895662
097ff62c9f,990009264015804
0984a27bbb,990009260687010
099774eaa2,990009261571619
099937f928,865370031324255
09a1b37416,990009263775481
09afcf5352,990009261149457
09b271c806,990009261647336
09bd780907,990008690429217
09d57947ea,990009261371549
09d8aed002,990009260860831
09da946630,990009261687886
09ddb55652,990009263744917
09e51ae431,990008690473082
09f175eb35,990009263893714
0a01ee2777,990008690543595
0a028c6cc3,990009261513876
0a035852c5,990009263422746
0a0e3621df,990009261556719
0a194193e5,990009263771449
0a19d764aa,990008691811132
0a2aff50df,990009261635919
0a2f618a5d,990009261577376
0a46addba5,865370031345789
0a53af02b5,990009263889597
0a5c9fa734,990009261526324
0a5f4feff4,990009263586631
0a7e711cdc,990009261630571
0a89590f14,990009263800479
0a8f0f2a17,990009261365905
0a946bdfdc,865370031074173
0a96dfb984,990009263820527
0ab05ee06e,990008690395590
0ab4518644,990009261365368
0ab802618c,990009260708394
0ab873668a,990008690509356
0ac9260d92,990008690508051
0acfe63b29,990009260921948
0ad3223546,990009260923266
0adb7ddeff,990009260934354
0ae2f0c432,990008690591941
0ae6787fbd,990009261690229
0aeb4e3b71,990009263486220
0b098f331a,990008691805126
0b0de95fe6,865370031331813
0b0fc174f9,990009263533922
0b1a10a07b,990009263734645
0b2a7a1309,990009263460381
0b314bfd46,990009261612371
0b35899dd6,990009263971817
0b37dfe7da,990008690511386
0b3bcc4eeb,990009260790301
0b3d70f837,990009261489564
0b447c1f67,990009263577671
0b4c00686c,990009263697826
0b5c42bf68,990009261431673
0b5d352cb6,990009263876289
0b65185c88,990009260654879
0b65a03078,990009263865167
0b696fc124,990009261481496
0b6c31f460,990009263551288
0b75a6195e,990009261000999
0b7a891a5a,990009264052815
0b7b021ba7,990009261589322
0b7cd41316,990009260862563
0b80406fe1,990009261466562
0b89b3b32c,990009263689021
0b8c67b3f2,990009263508106
0b8d08fe81,990009263604236
0b908c208d,990009261391943
0b9391212a,990009263519301
0b945a7383,990009261649001
0b958a0078,990008690493106
0b96359ce7,990008690543074
0b989cedbe,990009261100567
0ba156cd72,990009263459359
0ba3a61ab8,990009261517927
0ba8889d92,990009263524228
0babc3769f,990009263569462
0bacb779c4,990009260943140
0bb0ea7495,990009260985299
0bb15c2b93,990009263829411
0bb45036c0,990009263722491
0bb4f8ba2d,990009263566294
0bbd51bfac,990008690411777
0bc795c5d1,990009260939882
0bc82359b8,865370031337349
0bd1738d9f,990009261492006
0bd4f36375,990009263845029
0bddd2fbd3,990009263624598
0be2a6ee65,990009261500949
0bec8734ec,990009261525706
0bedccd1a9,990009260639227
0c087431ad,865370031322275
0c115055b1,990008690519173
0c19420101,990009264046544
0c1a28a25f,990009263436159
0c1d87c14d,990008691805837
0c23dbfffe,990009261698610
0c274ef8d1,990009261532488
0c35ad5946,990009260705952
0c395c1e17,865370030991435
0c3ab7c8c9,990009263626411
0c3b52e734,990009263585310
0c3b907875,990009263665708
0c3e56dc54,990009263505375
0c446dc30f,990009261512274
0c4ef80fb4,990009261428604
0c5ad0e898,990009263439609
0c67e513d4,990008690510644
0c6c33f596,990009260787984
0c6d8da6fe,990009260631562
0c6f8e2c7c,990009260901387
0c755c3d9b,990009260716595
0c7859b894,990009263551650
0c7ebc592d,990008691831106
0c81ad6c6a,990009263824347
0c85bace9c,990009260819878
0c8996f389,990009263618905
0c9545b602,990009263429345
0ca247fb58,990009260872034
0ca8827ccb,990008691820232
0cab41a327,990009263710686
0cb11c7338,990009261431590
0cb13dae9d,865370031019459
0cca03c768,990009260903656
0cca5b17d2,990009263613799
0ccf6b9dbb,990009260656874
0cd7254a26,990009260748135
0cdd870543,990009263475405
0ce48ed218,990009263664735
0ce825d9f3,990009261700762
0cea87a2a2,990009261517547
0cea91a6dc,990009263919196
0ced213a51,990009263490073
0cf058b805,865370031073712
0cf2521df7,990009261473998
0cfa80ee0b,990009261686508
0cfd350890,990009261478195
0d0a8a9365,990009263641345
0d0bbd2049,990009263535786
0d16963005,990009263523774
0d20ddcbe0,990009263511712
0d3f187273,990009260643823
0d3f336dae,990009264099766
0d40612949,990008690526863
0d45716784,990009263725684
0d54325abb,990008691818277
0d5ac62663,990009261388659
0d65e2abb9,990009263764618
0d6b08746e,990008690468025
0d850686e4,990008690478628
0d8764f04d,990009261538667
0d887d9546,990009260877207
0d8bf400a0,990008690466623
0d8ee9ba6a,990009261400165
0d8fd03b6d,990009260912319
0d91a0beec,990009260911816
0d95bfc359,990009263443155
0da2c4d663,990008690501361
0da8e34c49,990009260625234
0daa4d5bd6,990009263981782
0dabf4913f,990009260871150
0db2a1dc98,990008690583146
0db8c3674c,990009260724631
0dd03b318b,990009261558525
0dd5527e84,865371030004385
0de4fe5c82,990008691825686
0de59018b0,990009260834471
0e02c306d2,990009261637022
0e08168773,990009263489844
0e08fb97a9,990008690403394
0e09b1a495,865370031322044
0e0ba97f22,990009263882212
0e1695ff4e,990009261159753
0e20e39a76,990009261469707
0e22f69cad,865370031025498
0e2772e8ad,990009261666310
0e2a63cbee,990009263993035
0e2c82ad0d,990009260823581
0e2d7e4915,990009261756236
0e3154394c,990009263500004
0e36d28b83,990009263783501
0e38347227,990009263676424
0e445320c6,990009263829064
0e4514e916,990008690525485
0e45fbedba,990009261693637
0e4937f7b0,990008690509190
0e4c972957,990009260625911
0e4f3bb90a,990008691827823
0e51e14880,990009263863121
0e5229793e,990009260911857
0e53cd9d3c,990008690453977
0e5965bebe,990008690443135
0e599319e4,990009263523337
0e59e151b5,990009263840566
0e5ce35268,990009263426713
0e5df78c8b,990009260883320
0e64825695,865370031370787
0e6a859fb3,990009260781581
0e6b07d3dd,990008690540955
0e6b70c548,990009263675368
0e6bff9182,990008690471615
0e758fd293,990009264019277
0e7cf7c780,990009261696135
0e7e8d797f,990008691815166
0e86ac1e27,990009263564828
0e937b1fa3,990009261543345
0e952a5f15,990009263683610
0e95a51d46,990009263513957
0e9837df63,990009264185144
0e996296cf,865371030020936
0e9ad0cfab,990009260832939
0ea3458bbf,990008690456384
0ea39ee1b4,990009261690666
0ea5b40fec,990009263690516
0eb162bf44,990009263417506
0eb2d37feb,990009263693304
0eb32f78ae,990009260770303
0ebfd87e80,990009260870509
0ed0ab8241,990009260884617
0ed50ad7b8,990009260931947
0ed57ea927,990009261624996
0ee77cb7e5,990009261546728
0eec155efa,990009260984144
0ef198ea98,990009261403433
0ef9f0c441,990009263437892
0f06efcf95,990009261484565
0f0ca9721f,990009263460795
0f0d189ba0,990009261146545
0f1da2fbaa,990008690501494
0f25411124,990009261146982
0f2629982d,990009261138427
0f2efd5912,990009263481346
0f2f30ed22,990008690386680
0f3712633d,990009260659332
0f3ac3f322,990009263416920
0f3e2e9d3d,990009260894954
0f3f63f828,990009261423282
0f432deea3,990008690499566
0f43a5ccbe,990009263928841
0f4a2aebc3,990009263782495
0f614e642f,990009261132651
0f649c8455,990009261491065
0f670ad592,865370031325013
0f68ec2c13,990009260725554
0f6ed33b96,990009263655881
0f6edb1b6b,990008691817519
0f75fb8664,990009263927876
0f80b6e89e,990009263665989
0f82cd4d32,990009260672475
0f87d4430d,990009263473558
0f8989e91a,990008690432666
0f89a281a1,990009260945905
0f901b69dc,990009261618238
0f93a4f521,990008690507848
0f9853871f,990008691804434
0f9a295fb4,990009260876720
0f9c4eb753,990009261676699
0fa1884078,990009263521273
0fa5a8ed1f,990009263441258
0fab1d7797,990009261602901
0fb1aaad79,990009261149531
0fb2b06fcc,990009261486735
0fba62ca01,990009263678891
0fc4306c2b,990009260621076
0fc9258409,990009260939577
0fcde8d6ac,990009263789102
0fd07f7d18,990009263835681
0fd103171b,990009263726641
0fdf94e006,990009263632518
0fe35278c3,990009260865780
1012f3273a,990009260700649
10154d279d,990008690568949
101940cbe6,990009261457892
101dd89a27,990008690470112
1028c25e4e,990009261752755
1028f5e2d2,990009260891901
102fc3043f,990009263613278
103c613a17,990009260862928
103d290ff6,990009263898952
103d4dd645,990008690393678
1041a27cb4,990008690454256
1053e719c2,990009263490776
1059b7a70e,990009263612866
106fc63b0f,990009261500436
1070b2708a,990009261457884
10715ad87e,990009263604137
1072c9562e,990009261480472
10767e8f06,990009263697289
108efca3a5,990009260724938
109032e3f9,990008690456129
109820fa7b,990008690472126
1098bc39fd,990009260634681
10a7193e41,990009260781524
10a754a871,990009260880631
10b075ead5,990009261677465
10c3a5e88a,990008690457911
10c67684a7,990009261000577
10dbabae1c,990009261619442
10dfc2ba19,865370031084339
10eea50552,990009263803135
10f1acc124,990009263464896
10fcf26d66,990009260940401
10ff1456ce,990009263711155
110825994e,990008690389429
110e9eddf3,865370031075071
1118ab8fc1,990009261537461
111f5e4125,990009261564044
112ea76bce,990009260793214
1133319ec5,990009260972339
113347db76,990009261575545
113b1d3674,990009260897619
113fed7120,990009260686533
1143026f7b,990008690471532
11469c8bed,990009261569670
115649d5c5,990009261490513
115729a92c,990009260830685
1168037bbc,865370031074801
117a465e60,990008690490607
117abe6110,990009260720738
117b6abd3e,990009263579396
118d929e25,990009263957782
1190a3edcb,990008690422915
1194aea549,990009263778188
1197de80dd,990009263642087
11a6319ac1,990009263685730
11ad632b0b,990009261076338
11b1c8f3d6,990009260699874
11b3f51982,865371030017924
11bee91d57,990009263500186
11d6846842,990009263570262
11d8800445,990009260639383
11dbce839a,990008690399485
11e28b6b26,990008691840529
11e5bdd6d8,990009263656798
11e910c517,990009263703137
11edc68237,990008690547117
11eed9bbbb,865370031337000
11f7aa5187,990009260825776
11f7c5b177,990008690441261
11fceefad0,990009261453297
1206cf475a,990008690469429
1208175c15,990009263496740
1209f60416,990009263736160
120cb59d88,990009263708995
12163c6a9e,990008691816487
12178f5d5c,990008690499400
1219f7486e,990008690435446
121da8d1c2,990008690508770
121ea0c7c3,990009263513387
121fdad72a,990009263772223
123b77e6f5,990009261576162
1266a281d5,990008690501213
1266b184ff,990009263883871
126aeaed0b,990009263607551
128140c3cc,990009263617071
128a3b5f24,990009260660884
128a52ebe3,865370031333488
128c0d20f2,990009260833648
1295e1bf41,990008690434019
12a57c548c,990008691833748
12b7d6d85f,990008690473439
12c58b1bba,990009261496171
12c7ba74a3,990009261394814
12cc9108d7,990009261654423
12ce1c69de,990009264053623
12d562efaf,990009261168457
12dca05e03,990009261393998
12de888aa7,990009261003506
12df3d726a,990009261136678
12ee4a18fd,990009260868180
12f1fcacfa,990009261410925
12fdfe5f81,990008690487678
1307956cc7,990009263541206
13109114a3,990009260880177
1310ecbb9f,990009260940591
1311b3c59e,865370031014815
131220ee8c,990009263922463
131849d8dd,990009260726933
131d96594e,990009261507704
13339f02e5,865370031038665
133a9b0fcf,990009260717361
135996cc85,990009261490422
135a031dff,990009261493962
1364214f73,990009263760590
1364cb2943,990009260914034
13672bb9fd,990009261461894
13697e2aaa,865370031012082
136e43ae4a,990009263556907
136f0bb321,990009263483359
1370aad2f6,990009267019498
139141a6c7,990009261013828
1393f82bbf,990009261428240
13942057f6,990009261167392
13ac6088a9,990009260985992
13b9cc57f5,990009261554433
13ba16b437,990009264052617
13bf9ee35a,990009263674791
13c37b20cb,990009261388550
13c5b18391,990009261619988
13c6e29f15,990009261674637
13cfcca39c,990009263718531
13d59e6b49,990009260857316
13e1c61514,990009261141876
13e907aad3,990009263736608
13ecdd3bb6,990009260933109
13ed3c8482,990009261681459
13ee55153b,990008690388298
13efd77372,990009260635613
13fc89f0ec,990009263836960
1400c6d11d,990009261496049
140a84602a,990009261409901
140ba27c25,990009260863041
14173ef924,990009261373057
1422bab295,990009261389269
14248910d6,990008690588806
142bf36275,990009260816379
143daf445c,990009261364791
143fbae261,990009261600814
14444249ba,990008690590216
14506d1255,990009261429065
1450957f02,990009264037725
14568f5f91,990008690502625
14588d2eb0,990009261002151
1465851c3b,990009264038806
146adf7788,990009261557782
146b31b6d5,990009261680915
14707db92f,990009263420443
1470cb7b3f,990009263858105
14794a0426,990008690584326
147b61266b,990009263479720
147e44d230,990009263497730
148cf98784,990009264118947
148eb6549c,990009261568623
1492fa856a,990009260684330
149cf668c4,990008690460451
14a1048fa8,990008690405126
14a533801f,990009260741163
14a7db6b84,990008690439513
14c7dfb6a7,990009260766376
14ced2a068,990009263604699
14d33590e3,990009263501531
14d5445eeb,990009263703004
14dcb4b9ab,990009260737732
14ec6c2ce1,990009260819316
14f18659cb,990008690487843
14fd847362,990009261424595
150df38073,990009260977791
1511826c5e,990009263813316
15165c6928,990009261387669
151d780d34,990009260769362
151e53b40c,990009264101026
15333bf998,990009260622405
1533bb8de6,990009263465190
153f699335,990009261474905
155b0a2a1f,990008691830116
155de0e82c,990009263772165
156007a54e,990009264148027
156041811d,990009261531381
1566db9226,990009261584844
156ea607bd,990009261538915
15819c9262,990008690500769
1585619ba7,990009263639984
15865a34b4,865370031011555
1595e2199b,990009260805372
159a32459f,990008690559930
159ddf8f2a,990009260874840
15a0eaa2db,990009260740645
15a340d2cc,990009263994629
15a67012f5,990009263661749
15af1fd85c,990009263790928
15b102f1a1,990009263724711
15b324d2c4,990009263833413
15c02d5443,990009260670677
15c0c70044,990009260768570
15c36b794b,990009261504982
15d0532c0b,990009263788906
15d515d479,990009263693874
15dd60d90d,990009263549852
15e83c167c,990009260821890
15ea1fa4be,990009260932333
15f35f7020,865371030020266
15f4b7e655,990009260927812
15f6001d78,990009260970549
15fb1cf7c5,990008690534172
1601e97b47,990009263825559
1607b7054f,990009263476379
160c110331,990009260630689
16118755eb,990009263563291
1613807ec8,990009261511771
161995692b,990009261571205
161e61e74e,990008690496232
161eec5c24,990009260886828
1620d534b7,990009263525951
162e601aba,990008690526061
1634910cc0,990009263610423
163d45eed7,990009260977627
163f49a4f2,990009263871744
164e225f4e,990009260678852
1651661bb2,990009261496460
16517fc1bd,865370030969373
1654737f57,990009263656590
1656e10c87,990009260906634
1658b1a003,990009260630291
1659437d66,990009263464235
165c93e378,990008690401497
1663f6af52,990009263659263
1665d041ca,990009260681633
1668496b0f,990009260871663
166fae746c,990009261529211
16734f287c,990009260687358
167d032840,865370031357990
167eb602ac,990008690590547
1684fc1b71,865370031079404
16859a727e,990008690418467
1685c37cae,990009260853703
168791de21,990009261376324
1688d50df9,990009263456777
1691a9af6a,990009261486032
169219aa0b,990009263798418
169627d77f,990009261698354
169977143a,990008690504084
169bf06402,990009263752886
16a1b502ad,990009260628329
16a29b6ea5,990009263412325
16b5d2175e,990008690580548
16b7ba0b27,990009263856703
16b8b76d89,990008691839448
16bb78fc9c,990009264105811
16bde5dabb,990009261488939
16ce8fce56,990009264052914
16dfad4cd3,990009260699270
16e54c260f,990008690408617
16eb0f379c,990009263504881
16f3db2811,990009263869490
16f5e35c22,990009264053029
16f706d383,990008690449371
16f85c167c,990009261370970
17009a867d,990009263512835
1708cd22c2,990009260856813
170d8c98ad,990009263824420
171c99c812,990009263633516
17279c973f,990009261408804
172a2731df,990009261425170
172f68e719,990009261566007
173fddc28d,990009261580446
174af62a5d,990009263766373
174c8e2513,990009260678167
17501ebe0e,990009260784106
175ebca644,990008690503144
175f4bafb0,990009263652524
17601806b8,865370031080634
17607ad228,990008690489757
177a4764cb,990008690526640
17856cc964,990009263967278
1788ce19b1,990009263699947
1789812cbc,990009264042733
179c896bfd,990009263614284
179e43ca20,990009260669463
17b2a635ee,865370031005540
17b7f838da,990008690455063
17b8e466ab,865370031074017
17b8e592d1,990009263897434
17c30f1612,990009260788438
17d7b563ec,990009263563275
17ee2f8242,990009263458203
17f273a8ad,990009261477502
17f7e12ad1,990008690383000
17fc5f3fe3,990009263717236
1803869cda,990009261371176
181a957db5,990009260807816
182014b673,990009263963681
1829297f01,990009263515663
18397da8e1,990009261459047
183d58b913,990009260937563
1852bc2334,990009261523461
185385c187,990008690535807
185cedaa0a,990009263768593
186450dd49,990009260906717
187346f40e,990008691839380
1875fc4a12,990009261664901
1886727f4d,990009263963798
188db5ba81,990009260861086
18b5a0157f,990008690388082
18b721ebfb,990009263567870
18be2ba835,990009263980552
18c158c929,990009260971273
18c4236d5a,990009261165479
18c9b53da8,990009263459482
18caef0dfd,990009263622840
18cf8dc752,990009261013075
18d636291b,990009260759801
18e5c51b3d,990009261485026
18eef8c7de,990008690490573
18efab623b,990009263829601
18f18b0cef,990008690400218
18f8368672,990009261490844
1900d759dd,990008691806967
1901ba7505,990008690588822
190af17208,990009261366267
190eb3a368,990009261601424
19127adaa4,990008690461046
191659b256,990009263587597
19179a487a,865370031314710
191984fc3d,990009260793677
1928aa5a03,990009264010177
19292b6d2f,990009260727436
192b2bc0b8,990009260703536
1932f5b1f7,990009263816533
1934392ee1,990009261557865
193459ac04,990009263650700
19368920a8,990009260934495
193c669435,990009263773072
1942ae7d2e,990009260652642
194d597cf5,990008690558932
194fedd191,990008690415711
1953d4b07f,990008690485391
19574dcec7,990009263785720
1960f48325,990009264098214
197d5e6c84,990009260971901
19894c01af,990009263785613
198ce49992,990009263665021
19b29cbe4e,990008690394965
19b7d0de51,990009263480702
19bc0f38ce,990008690471524
19c1646afd,990008690515312
19c2560697,990008690415471
19c7d6866e,865370030993944
19cadd57d1,990009260976843
19cbcba87b,990009263981303
19ce6a58e6,990009260985042
19cf452a9c,865370031321095
19d73a606b,990008690466425
19db1ea8b0,865371030009806
19e974474c,990009261370244
19ee60b1cc,990008690524439
19f04cae70,990009260913457
19f82d7b98,990009263885108
19fcb5a351,990008690449728
19fe86d111,990009260645315
1a008c0b5e,990009263694773
1a03bfcc36,990008690403659
1a0e4c4ab9,990009260811230
1a189077c9,990009260995884
1a2441f542,990009261411303
1a3673f3b9,865370031371827
1a3a449de0,990009264027957
1a4412a7c3,990009260814168
1a4cf7818e,990008690545681
1a4e231596,990008690510966
1a5a3109cc,990009263481429
1a5e47fa73,990009260989275
1a6a8c7053,990008690496257
1a72ccff28,990008690502161
1a730278d0,990009263472667
1a73526798,990009260626364
1a84862344,990009263699087
1a85d3b29e,990008690484501
1a86020e60,990008690518084
1a87cd5b50,865370030997242
1a91a71941,990008690447441
1a9557a1ea,990009263451547
1a97ce5034,990009261472511
1a9830bb0d,990009260988152
1aa8bc5976,990008691838341
1aa985978b,990009263814231
1ab176f93b,990009261759644
1ab5661a0e,990008690587121
1ab95e3f0c,990009261383460
1abc6ebe37,990009263722632
1abc8ee272,990009263624713
1abdc798d8,990009260902807
1abe0db33d,990009263766662
1ac1b5e4e0,990009263613443
1ac95f341f,990008690458935
1aca988f50,990008690385948
1ad09aeee5,990009263970496
1ada9ab108,990009261523966
1ae202229b,990008690433771
1ae55b1d2f,990009261484508
1ae6af0ad3,990009263619119
1aeb1aee2b,990009260704278
1aebb5af1c,990009264153779
1af9a2f0f5,990009263685185
1b0a8fdd07,990009261646965
1b122ebc52,990008691830173
